Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
Texas,2020-07-23,30343,774,3644.0,96.0,0.12,0.12,True,False,,,3365783,12.07,Success!
Texas -- Bexar County,2020-07-23,34633,298,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703,7.62,Success!
New York -- New York,2020-07-23,219489,18839,33830.0,5244.0,30.06,30.42,False,True,112527.0,17236.0,2049418,24.27,Success!
Rhode Island,2020-07-03,16491,960,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254,6.55,Success!
California - San Francisco,,,,,,,,False,False,,,,,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
Tennessee,2020-07-23,86987,925,17171.0,325.0,19.74,35.14,True,True,,,1117489,16.8,Success!
Utah,2020-07-23,36099,267,902,5,2.5,1.87,True,False,,,35862,1.18,Success!
Kentucky,,,,,,,,False,False,,,354112,7.98,"An error occurred. ... UnboundLocalError(""local variable 'aa_deaths_pct' referenced before assignment"")"
Arkansas,2020-07-23,36259,386,7710,102,24.54,26.36,False,True,31419.0,387.0,460970,15.41,Success!
California - San Diego,2020-07-23,25608,512,942,19,4.7,3.81,False,False,20033.0,499.0,166412,5.04,Success!
Virginia,2020-07-21,79371,2048,12922,483,16.28,23.58,True,True,,,1613285,19.17,Success!
New Mexico,2020-07-23,18163,596,328,,1.81,,True,False,,,43006,2.06,Success!
Florida -- Miami-Dade County,2020-07-23,95068,1354,9136,,19.38,,False,True,47152.0,,481976,17.75,Success!
Florida -- Orange County,2020-07-23,25254,156,3205,,25.12,,False,True,12758.0,,277193,20.98,Success!
Alabama,2020-07-23,72696,1357,21260,575,43.53,44.44,False,False,48842.0,1294.0,1293186,26.58,Success!
California - Los Angeles,2020-07-22,166848,4262,4451,424,4.64,10.66,False,False,95952.0,3976.0,823987,8.16,Success!
Maryland,,,,,,,,False,False,,,1788090,29.78,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 85', None, None)"
